id;student_service;cafeteria;source_file;date;prod_type;production_location;actual_output;product_name;menu_text;group_level_2;code_main_protein;group_level_1
72762;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2017-06-07;essen aktion 1;Mensa EWF, N;105,00;pulled pork im laugenbroetchen;pulled pork im laugen broetchen mit bacon und twister (4 5 7 s wz ei so mi sel sen);rotes_fleisch, getreide, milchprodukte, ei, knollen;rotes_fleisch;omnivor
86722;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2017-12-20;essen 4;Mensa Langemarckplatz,ER;313,00;doenerteller m beilage und knobi-dip;gyros von der pute (g mi sen) mit zwiebeln gemuesereis (sel) und knoblauch-dip (5 wz ei so mi);gefluegel, knollen, getreide, gemuese;gefluegel;omnivor
86737;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2017-12-21;essen aktion 1;Mensa Langemarckplatz,ER;164,00;sojages m balsamico-senfbohnen &spaetzle;sojageschnetzeltes mit balsamico-senfbohnen und spaetzle (v mv wz ei so mi sen);huelsenfruechte, getreide, gemuese;huelsenfruechte;vegan
87999;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2017-07-28;essen 5;Mensa Süd, ER;243,00;haehnchenkeulenschnitzel dip kartoffels;gebackenes haehnchenkeulenschnitzel (g wz ei) mit dillmayonnaise (5 wz ei mi) und kartoffelsalat (1 7 9 sen su);gefluegel, knollen, milchprodukte;gefluegel;omnivor
102977;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2018-06-05;essen aktion 1;Mensa Langemarckplatz,ER;400,00;mex chili-kaese-maiseintopf m baquette;mexikanischer chili-kaese-maiseintopf mit rindfleisch baguette (1 4 r mv wz mi);getreide, gemuese, rotes_fleisch;rotes_fleisch;omnivor
103509;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2018-08-07;essen aktion 1;Mensa Langemarckplatz,ER;183,00;schweinegeschn m man-brokkoli u spaetzle;schweinegeschnetzeltes mit gruenem pfeffer mandel-brokkoli und spaetzle (s mv wz ei mi man);rotes_fleisch, gemuese, getreide, milchprodukte, samen;rotes_fleisch;omnivor
104308;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2018-11-13;pastagericht kat. ii;Mensa Langemarckplatz,ER;215,00;pasta mit kalbsragout pilzen u paprika;pasta mit kalbsfleisch paprika und pilzen in weissweinsosse (1 4 r a wz mi);rotes_fleisch, getreide, gemuese;rotes_fleisch;omnivor
105616;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2018-06-21;essen 4;Mensa Süd, ER;27,00;haehnchenbrustfilet natur mit sosse und re;haehnchenbrustfilet (g wz) mit tomatensosse (4 wz mi sel) und tomatenreis;gefluegel, getreide, gemuese;gefluegel;omnivor
120847;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2019-07-08;essen aktion 2;Mensa Langemarckplatz,ER;456,00;westmoreland burger mit gitterkartoffeln;burger westmoreland (4 5 9 r wz ei mi sel sen ses su) mit gitterkartoffeln (wz);rotes_fleisch, knollen, getreide, ei;rotes_fleisch;omnivor
131021;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2020-02-12;essen 5;Mensa Süd, ER;650,00;fraenkischer kartoffel-gemuese-pfanne;fraenkische kartoffel-gemuese-pfanne (1 veg gf sel);knollen, gemuese;knollen;vegan
136433;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2021-10-26;essen 4;Mensa Süd, ER;50,00;kuerbisgemuese mit nudeln;nudeln mit kuerbis-paprikagemuese (veg wz sel);getreide, gemuese;getreide;vegan
160065;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2023-02-15;essen 4;Mensa Langemarckplatz,ER;459,00;gyrospfanne m tzatziki krauts & reis;haehnchen gyrospfanne mit zwiebeln (gf g) dazu tzatziki (mi) weisskrautsalat (1 7 9 su) und reis;getreide, gefluegel, gemuese;gefluegel;omnivor
162131;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2023-11-22;essen aktion 2;Mensa Langemarckplatz,ER;499,00;westmoreland burger mit gitterkartoffeln;burger westmoreland (4 5 9 r wz ei mi sel sen ses su) mit gitterkartoffeln (wz);rotes_fleisch, knollen, getreide, ei;rotes_fleisch;omnivor
162274;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2023-12-11;pastagericht kat. i;Mensa Langemarckplatz,ER;117,00;pasta m sprossengemuese in erdnusss;pasta mit gemuese und sprossen in erdnusssosse (veg wz er so sel);getreide, gemuese, nuesse;nuesse;vegan
175193;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2024-11-19;essen 5;Mensa Langemarckplatz,ER;53,00;"schweineragout ""altfraenkisch"" m djuvec r";"schweineragout ""altfraenkisch"" mit speck zwiebeln und majoran (4 7 12 s wz mi sen)djuvec reis (1)";rotes_fleisch, gemuese, getreide;rotes_fleisch;omnivor
179788;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2025-05-08;essen 4;Mensa EWF, N;175,00;asia crispy burger mit wedges;asia crispy burger mit wedges (9 veg wz so sel sen su ses);rotes_fleisch, knollen, getreide, gemuese;rotes_fleisch;omnivor
181015;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2025-05-08;essen 4;Mensa FH, AN;149,00;asia crispy burger mit wedges;asia crispy burger mit wedges (9 veg wz so sel sen su ses);rotes_fleisch, knollen, getreide, gemuese;rotes_fleisch;omnivor
182540;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2025-05-08;essen 4;Mensa Ingolstadt;150,00;asia crispy burger mit wedges;asia crispy burger mit wedges (9 veg wz so sel sen su ses);rotes_fleisch, knollen, getreide, gemuese;rotes_fleisch;omnivor
183221;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2025-11-24;essen 7;Mensa Ingolstadt;60,00;fleischspiess souvlaki m tzatziki kartsa;"schweinefleischspiess ""souvlaki art"" (gf s ei)mit tzatziki (mi) und kartoffelsalat (1 7 sen su)";rotes_fleisch, knollen;rotes_fleisch;omnivor
183929;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2025-05-08;essen 4;Mensa Insel Schütt, N;93,00;asia crispy burger mit wedges;asia crispy burger mit wedges (9 veg wz so sel sen su ses);rotes_fleisch, knollen, getreide, gemuese;rotes_fleisch;omnivor
185665;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2025-05-08;essen 4;Mensa KU, EI;198,00;asia crispy burger mit wedges;asia crispy burger mit wedges (9 veg wz so sel sen su ses);rotes_fleisch, knollen, getreide, gemuese;rotes_fleisch;omnivor
191039;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2025-05-08;essen 4;Mensa Süd, ER;691,00;asia crispy burger mit wedges;asia crispy burger mit wedges (9 veg wz so sel sen su ses);rotes_fleisch, knollen, getreide, gemuese;rotes_fleisch;omnivor
193466;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2025-05-08;essen 4;Mensa Insel Schütt, N;340,00;asia crispy burger mit wedges;asia crispy burger mit wedges (9 veg wz so sel sen su ses);rotes_fleisch, knollen, getreide, gemuese;rotes_fleisch;omnivor
194124;Erlangen-Nürnberg;Erlangen-Nürnberg (mehrere Standorte);Erlangen-Nürnberg/Erlangen-Nürnberg.xlsx;2025-05-08;essen 4;Mensateria Triesdorf;40,00;asia crispy burger mit wedges;asia crispy burger mit wedges (9 veg wz so sel sen su ses);rotes_fleisch, knollen, getreide, gemuese;rotes_fleisch;omnivor
195118;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2014-07-28;schneller teller;NA;0,00;"heringfilet ""hausfrauen art""";<b>heringsfilet hausfrauen art</b> (6 9 msc)schmelzkartoffeln;fisch, knollen;fisch;pescetarisch
195402;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2014-10-23;essen 1;NA;10588,63;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
195582;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2014-12-11;essen 1;NA;10094,71;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
206186;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2014-04-16;essen 2;NA;0,00;kartoffelauflauf mit bohnengemuese;<b>kartoffelauflauf</b>bohnengemuesesalatdessert;knollen, gemuese;knollen;vegan
206492;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2014-09-08;schneller teller;NA;0,00;gemuesesuppentopf;veganes gericht<b>gemuesesuppentopf mit kraeutertofu</b>broetchen;gemuese, huelsenfruechte, getreide;huelsenfruechte;vegan
206755;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2014-12-10;essen 1;NA;9782,81;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
206951;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2015-02-27;essen 2;NA;6052,16;gebackenes fischfilet msc;<b>gebackenes fischfilet</b> (msc)meerrettichdipdillkartoffelnkopf-gurkensalat;fisch, knollen, gemuese;fisch;pescetarisch
207683;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2015-12-10;essen 2;NA;853,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
208571;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2016-12-12;essen 2;NA;938,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch, gemuese, knollen;rotes_fleisch;omnivor
215783;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2015-07-31;essen 2;NA;166,00;seelachs im kartoffelmantel;"seelachsfilet ""crunchy potato"" (im knusprigen kartoffelmantel) (81)mit sauerrahm-kraeuter-dip (19)dazu bratreisund friseesalat";fisch, knollen, milchprodukte, getreide;fisch;pescetarisch
215882;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2015-10-14;essen 2;NA;261,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
215942;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2015-11-11;essen 2;NA;358,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
216106;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2016-02-09;essen 2;NA;217,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
216737;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2017-02-07;essen 2;NA;232,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
217351;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2018-02-06;essen 2;NA;269,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
218950;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2021-10-18;essen 3;NA;82,00;bio quinoa;bio quinoa mit tomaten bohnen und auberginen (5)bohnencremeauberginendip (5 sa)rote bete-salat (5 7 9 sn sf ml)dessert;getreide, huelsenfruechte, gemuese;huelsenfruechte;vegan
219023;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2021-11-19;essen 3;NA;83,00;bio quinoa;bio quinoa mit tomaten bohnen und auberginen (5)bohnencremeauberginendip (5 sa)rote bete-salat (5 7 9 sn sf ml)dessert;getreide, huelsenfruechte, gemuese;huelsenfruechte;vegan
219109;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2022-01-18;essen 3;NA;83,00;bio quinoa;bio quinoa mit tomaten bohnen und auberginen (5)bohnencremeauberginendip (5 sa)rote bete-salat (5 7 9 sn sf ml)dessert;getreide, huelsenfruechte, gemuese;huelsenfruechte;vegan
219228;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2022-03-23;essen 1;NA;76,00;bio quinoa;bio quinoa mit tomaten bohnen und auberginen (5)bohnencremeauberginendip (5 sa)rote bete-salat (5 7 9 sn sf ml)dessert;getreide, huelsenfruechte, gemuese;huelsenfruechte;vegan
222081;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2017-03-28;essen 2;NA;220,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch, gemuese, knollen;rotes_fleisch;omnivor
225282;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2024-05-29;essen 1;NA;25,00;bio quinoa;bio quinoa mit tomaten bohnen und auberginen (5)bohnencremeauberginendip (5 sa)rote bete-salat (5 7 9 sn sf ml)dessert;getreide, huelsenfruechte, gemuese;huelsenfruechte;vegan
226347;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2016-10-25;essen 2;NA;539,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
226382;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2016-11-21;essen 1;NA;153,00;gnocchi pestofuellung;gnocchi mit pestofuellung (gl glw ml lak)basilikum-kaesesauce (ei gl glw ml lak)blattsalat mit joghurtdressing (4 9 ei sn sf gl glw ml lak)(ei gl glw lak ml sf sn 4 9);knollen, milchprodukte, gemuese;milchprodukte;vegetarisch
226400;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2016-12-02;essen 1;NA;155,00;kartoffelgratin gorgonzola;kartoffelgratin mit gorgonzola (ml lak)brokkoligemuesewintersalat mit joghurtdressing (4 9 ei sn sf gl glw ml lak)(ei gl glw lak ml nh nu se sf sn 4 5 9);knollen, milchprodukte, gemuese;milchprodukte;vegetarisch
226455;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2017-01-24;essen 2;NA;549,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
226493;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2017-03-13;essen 1;NA;162,00;gnocchi pestofuellung;gnocchi mit pestofuellung (gl glw ml lak)basilikum-kaesesauce (ei gl glw ml lak)blattsalat mit joghurtdressing (4 9 ei sn sf gl glw ml lak)(ei gl glw lak ml sf sn 4 9);knollen, milchprodukte, gemuese;milchprodukte;vegetarisch
226511;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2017-03-24;essen 1;NA;229,00;kartoffelgratin gorgonzola;kartoffelgratin mit gorgonzola (ml lak)brokkoligemuesewintersalat mit joghurtdressing (4 9 ei sn sf gl glw ml lak)(ei gl glw lak ml nh nu se sf sn 4 5 9);knollen, milchprodukte, gemuese;milchprodukte;vegetarisch
226598;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2017-05-30;essen 2;NA;478,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
226677;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2017-09-20;essen 1;NA;103,00;kartoffelgratin gorgonzola;kartoffelgratin mit gorgonzola (ml lak)brokkoligemuesewintersalat mit joghurtdressing (4 9 ei sn sf gl glw ml lak)(ei gl glw lak ml nh nu se sf sn 4 5 9);knollen, milchprodukte, gemuese;milchprodukte;vegetarisch
226683;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2017-09-25;essen 1;NA;71,00;gnocchi pestofuellung;gnocchi mit pestofuellung (gl glw ml lak)basilikum-kaesesauce (ei gl glw ml lak)blattsalat mit joghurtdressing (4 9 ei sn sf gl glw ml lak)(ei gl glw lak ml sf sn 4 9);knollen, milchprodukte, gemuese;milchprodukte;vegetarisch
226710;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2017-10-13;essen 1;NA;196,00;kartoffelgratin gorgonzola;kartoffelgratin mit gorgonzola (ml lak)brokkoligemuesewintersalat mit joghurtdressing (4 9 ei sn sf gl glw ml lak)(ei gl glw lak ml nh nu se sf sn 4 5 9);knollen, milchprodukte, gemuese;milchprodukte;vegetarisch
226876;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2018-03-13;essen 2;NA;442,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
227097;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2018-10-16;essen 2;NA;566,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
227247;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2019-02-12;essen 2;NA;240,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
227484;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2019-10-16;essen 2;NA;515,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
227549;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2019-11-29;essen 3;NA;107,00;szegediner gulasch;szegediner gulasch (13 19 51)dazu boehmische knoedel (13 15 19)karottensalat;rotes_fleisch, gemuese, knollen;rotes_fleisch;omnivor
227604;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2020-01-21;essen 2;NA;398,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
227756;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2021-09-27;essen 2;NA;27,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
227899;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2022-01-18;essen 2;NA;200,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
228174;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2022-10-18;essen 2;NA;302,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
228359;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2023-03-17;essen 1;NA;101,00;bio quinoa;bio quinoa mit tomaten bohnen und auberginen (5)bohnencremeauberginendip (5 sa)rote bete-salat (5 7 9 sn sf ml)dessert;getreide, huelsenfruechte, gemuese;huelsenfruechte;vegan
228434;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2023-05-10;essen 2;NA;357,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
228734;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2024-02-12;essen 1;NA;54,00;bio quinoa;bio quinoa mit tomaten bohnen und auberginen (5)bohnencremeauberginendip (5 sa)rote bete-salat (5 7 9 sn sf ml)dessert;getreide, huelsenfruechte, gemuese;huelsenfruechte;vegan
228809;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2024-04-24;essen 2;NA;315,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
228867;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2024-06-13;essen 2;NA;316,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
229339;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2016-10-25;essen 2;NA;539,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
229366;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2016-11-21;essen 1;NA;153,00;gnocchi pestofuellung;gnocchi mit pestofuellung (gl glw ml lak)basilikum-kaesesauce (ei gl glw ml lak)blattsalat mit joghurtdressing (4 9 ei sn sf gl glw ml lak)(ei gl glw lak ml sf sn 4 9);knollen, milchprodukte, gemuese;milchprodukte;vegetarisch
229425;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2017-01-24;essen 2;NA;549,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
229454;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2017-03-13;essen 1;NA;162,00;gnocchi pestofuellung;gnocchi mit pestofuellung (gl glw ml lak)basilikum-kaesesauce (ei gl glw ml lak)blattsalat mit joghurtdressing (4 9 ei sn sf gl glw ml lak)(ei gl glw lak ml sf sn 4 9);knollen, milchprodukte, gemuese;milchprodukte;vegetarisch
229539;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2017-05-30;essen 2;NA;478,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
229729;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2018-03-13;essen 2;NA;30,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
229877;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2018-10-16;essen 2;NA;59,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
229993;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2019-02-12;essen 2;NA;240,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
230152;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2019-10-16;essen 2;NA;24,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
230242;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2020-01-21;essen 2;NA;398,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
230297;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2021-09-27;essen 2;NA;27,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
230410;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2022-01-18;essen 2;NA;66,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
230606;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2022-10-18;essen 2;NA;94,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
230823;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2023-05-10;essen 2;NA;51,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
231164;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2024-04-24;essen 2;NA;52,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
231216;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2024-06-13;essen 2;NA;89,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
232237;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2016-10-05;essen 2;NA;397,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
232248;Freiburg;Freiburg;Freiburg/Auswertung für Projekt LINSE.xlsx;2016-10-12;essen 2;NA;324,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch, knollen;rotes_fleisch;omnivor
