id;student_service;cafeteria;source_file;date;prod_type;production_location;actual_output;product_name;menu_text;group_level_2;anteil;code_main_protein;proteincode
249689;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-05-15;ausgabe 2 mensaria;Hauptlager Zentralmensa;74,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
249689;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-05-15;ausgabe 2 mensaria;Hauptlager Zentralmensa;74,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
249777;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-05-22;ausgabe 2 mensaria;Hauptlager Zentralmensa;124,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
249777;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-05-22;ausgabe 2 mensaria;Hauptlager Zentralmensa;124,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
249925;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-06-08;ausgabe 1.1 zm;Hauptlager Zentralmensa;375,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;rotes_fleisch;dominant;rotes_fleisch;high
249925;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-06-08;ausgabe 1.1 zm;Hauptlager Zentralmensa;375,00;schweinerueckensteak;<b>schweinerueckensteak</b>rosmarinsaucekartoffelpuereeratatouille;knollen;mittel;rotes_fleisch;unbekannt
249998;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-06-12;ausgabe 1.1 zm;Hauptlager Zentralmensa;401,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
249998;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-06-12;ausgabe 1.1 zm;Hauptlager Zentralmensa;401,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
250192;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-06-26;ausgabe 2 bambus;Hauptlager Zentralmensa;155,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
250192;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-06-26;ausgabe 2 bambus;Hauptlager Zentralmensa;155,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
250194;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-06-26;ausgabe 2 mensaria;Hauptlager Zentralmensa;75,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
250194;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-06-26;ausgabe 2 mensaria;Hauptlager Zentralmensa;75,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
250509;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-07-24;ausgabe 1.1 zm;Hauptlager Zentralmensa;366,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
250509;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-07-24;ausgabe 1.1 zm;Hauptlager Zentralmensa;366,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
250693;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-08-07;ausgabe 2 bambus;Hauptlager Zentralmensa;75,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
250693;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-08-07;ausgabe 2 bambus;Hauptlager Zentralmensa;75,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
250695;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-08-07;ausgabe 2 mensaria;Hauptlager Zentralmensa;71,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
250695;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-08-07;ausgabe 2 mensaria;Hauptlager Zentralmensa;71,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
251030;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-09-04;ausgabe 1.1 zm;Hauptlager Zentralmensa;372,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
251030;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-09-04;ausgabe 1.1 zm;Hauptlager Zentralmensa;372,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
251039;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-09-04;ausgabe 1 bambus;Hauptlager Zentralmensa;194,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
251039;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-09-04;ausgabe 1 bambus;Hauptlager Zentralmensa;194,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
251211;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-09-18;ausgabe 2 bambus;Hauptlager Zentralmensa;84,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
251211;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-09-18;ausgabe 2 bambus;Hauptlager Zentralmensa;84,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
251213;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-09-18;ausgabe 2 mensaria;Hauptlager Zentralmensa;73,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
251213;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-09-18;ausgabe 2 mensaria;Hauptlager Zentralmensa;73,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
251629;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-10-16;ausgabe 1.1 zm;Hauptlager Zentralmensa;414,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
251629;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-10-16;ausgabe 1.1 zm;Hauptlager Zentralmensa;414,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
251673;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-10-19;ausgabe 3 mensaria;Hauptlager Zentralmensa;187,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
251673;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-10-19;ausgabe 3 mensaria;Hauptlager Zentralmensa;187,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
252300;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-11-20;ausgabe 2 bambus;Hauptlager Zentralmensa;173,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
252300;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-11-20;ausgabe 2 bambus;Hauptlager Zentralmensa;173,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
252306;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-11-20;ausgabe 2 mensaria;Hauptlager Zentralmensa;96,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
252306;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-11-20;ausgabe 2 mensaria;Hauptlager Zentralmensa;96,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
252419;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-11-27;ausgabe 1.1 zm;Hauptlager Zentralmensa;414,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
252419;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2015-11-27;ausgabe 1.1 zm;Hauptlager Zentralmensa;414,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
252938;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-01-08;ausgabe 2 bambus;Hauptlager Zentralmensa;279,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
252938;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-01-08;ausgabe 2 bambus;Hauptlager Zentralmensa;279,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
252944;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-01-08;ausgabe 2 mensaria;Hauptlager Zentralmensa;119,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
252944;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-01-08;ausgabe 2 mensaria;Hauptlager Zentralmensa;119,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
253053;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-01-15;ausgabe 1.1 zm;Hauptlager Zentralmensa;404,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
253053;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-01-15;ausgabe 1.1 zm;Hauptlager Zentralmensa;404,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
253620;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-02-19;ausgabe 2 bambus;Hauptlager Zentralmensa;153,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
253620;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-02-19;ausgabe 2 bambus;Hauptlager Zentralmensa;153,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
253626;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-02-19;ausgabe 2 mensaria;Hauptlager Zentralmensa;104,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
253626;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-02-19;ausgabe 2 mensaria;Hauptlager Zentralmensa;104,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
253714;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-02-26;ausgabe 1.1 zm;Hauptlager Zentralmensa;326,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
253714;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-02-26;ausgabe 1.1 zm;Hauptlager Zentralmensa;326,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
253796;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-03-02;ausgabe 3 mensaria;Hauptlager Zentralmensa;107,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
253796;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-03-02;ausgabe 3 mensaria;Hauptlager Zentralmensa;107,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
254249;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-04-01;ausgabe 2 bambus;Hauptlager Zentralmensa;98,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
254249;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-04-01;ausgabe 2 bambus;Hauptlager Zentralmensa;98,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
254254;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-04-01;ausgabe 2 mensaria;Hauptlager Zentralmensa;39,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
254254;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-04-01;ausgabe 2 mensaria;Hauptlager Zentralmensa;39,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
254363;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-04-08;ausgabe 1.1 zm;Hauptlager Zentralmensa;272,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
254363;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-04-08;ausgabe 1.1 zm;Hauptlager Zentralmensa;272,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
255022;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-05-13;ausgabe 2 bambus;Hauptlager Zentralmensa;233,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
255022;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-05-13;ausgabe 2 bambus;Hauptlager Zentralmensa;233,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
255028;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-05-13;ausgabe 2 mensaria;Hauptlager Zentralmensa;110,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
255028;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-05-13;ausgabe 2 mensaria;Hauptlager Zentralmensa;110,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
255120;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-05-20;ausgabe 1.1 zm;Hauptlager Zentralmensa;335,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
255120;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-05-20;ausgabe 1.1 zm;Hauptlager Zentralmensa;335,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
255129;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-05-20;ausgabe 1 rewi;Hauptlager Zentralmensa;173,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
255129;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-05-20;ausgabe 1 rewi;Hauptlager Zentralmensa;173,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
255249;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-05-27;ausgabe 3 mensaria;Hauptlager Zentralmensa;91,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
255249;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-05-27;ausgabe 3 mensaria;Hauptlager Zentralmensa;91,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
255804;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-06-24;ausgabe 2 bambus;Hauptlager Zentralmensa;199,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
255804;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-06-24;ausgabe 2 bambus;Hauptlager Zentralmensa;199,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
255810;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-06-24;ausgabe 2 mensaria;Hauptlager Zentralmensa;116,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
255810;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-06-24;ausgabe 2 mensaria;Hauptlager Zentralmensa;116,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gemuese;mittel;gefluegel;very_low
255927;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-07-01;ausgabe 2 holzstr.;Hauptlager Zentralmensa;31,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
255927;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-07-01;ausgabe 2 holzstr.;Hauptlager Zentralmensa;31,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
255930;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-07-01;ausgabe 1.1 zm;Hauptlager Zentralmensa;286,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;fisch;dominant;fisch;high
255930;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-07-01;ausgabe 1.1 zm;Hauptlager Zentralmensa;286,00;piccata vom seelachs;piccata vom seelachskraeuterrahmsauce (b)weisse grundsauce;milchprodukte;mittel;fisch;very_high
256505;Mainz;Mainz (mehrere Standorte);Mainz/Mainz Speisen_Auswertung 2014 - 2024_SvSt_01.xls;2016-08-05;ausgabe 2 bambus;Hauptlager Zentralmensa;102,00;"gefluegelfleisch ""suess-sauer"" mit gemuese";"gefluegelfleisch ""suess-sauer"" mit gemuese (2 3 gl so g)";gefluegel;dominant;gefluegel;high
